fecha,region,canal,categoria,visitas,clientes,unidades,importe
2026-05-28,Sur,app,Moda,256,66,43,18166.69
2026-05-28,Sur,app,Hogar,360,32,37,4332.51
2026-05-28,Sur,app,Alimentación,166,48,48,19959.51
2026-05-28,Sur,app,Deporte,446,20,30,10139.98
2026-05-28,Sur,desconocido,Electrónica,276,69,49,11665.52
2026-05-28,Sur,,Moda,266,18,39,13650.84
2026-05-28,Sur,desconocido,Hogar,443,74,39,8018.36
2026-05-28,Sur,desconocido,Alimentación,67,21,27,9832.51
2026-05-28,Sur,desconocido,Deporte,200,43,48,14019.4
2026-05-28,Centro,web,Electrónica,484,88,28,1788.03
2026-05-28,Centro,web,Moda,96,16,39,15989.18
2026-05-28,Centro,web,Hogar,436,116,5,780.65
2026-05-28,Centro,web,Alimentación,376,78,5,2011.73
2026-05-28,Centro,web,Deporte,66,24,20,6753.56
2026-05-28,Centro,tienda,Electrónica,87,25,28,2845.9
2026-05-28,Centro,tienda,Moda,222,22,25,3657.8
2026-05-28,Centro,,Hogar,398,25,7,2058.59
2026-05-28,Centro,tienda,Alimentación,492,100,32,1393.12
2026-05-28,Centro,tienda,Deporte,182,20,11,4563.24
2026-05-28,Centro,telefono,Electrónica,168,38,48,21638.4
2026-05-28,Centro,telefono,Moda,331,7,24,9643.6
2026-05-28,Centro,telefono,Hogar,341,90,31,7725.56
2026-05-28,Centro,,Alimentación,427,31,37,13691.52
2026-05-28,Centro,telefono,Deporte,477,119,48,19854.28
2026-05-28,Centro,app,Electrónica,232,54,40,10865.34
2026-05-28,Centro,app,Moda,340,43,38,16986.33
2026-05-28,Centro,app,Hogar,304,19,39,9176.95
2026-05-28,Centro,app,Alimentación,109,28,28,3744.69
2026-05-28,Centro,app,Deporte,52,20,6,2126.54
2026-05-28,Centro,desconocido,Electrónica,268,77,13,3347.07
2026-05-28,Centro,desconocido,Moda,129,14,20,3807.21
2026-05-28,Centro,desconocido,Hogar,255,57,28,5008.35
2026-05-28,Centro,desconocido,Alimentación,290,49,7,3087.66
2026-05-28,Centro,desconocido,Deporte,290,32,32,5510.39
2026-05-28,Este,web,Electrónica,485,147,43,14865.11
2026-05-28,Este,web,Moda,472,144,36,8295.71
2026-05-28,Este,web,Hogar,357,79,14,5635.67
2026-05-28,Este,web,Alimentación,97,34,10,3419.83
2026-05-28,Este,web,Deporte,168,40,27,4239.53
2026-05-28,Este,tienda,Electrónica,119,37,8,2472.48
2026-05-28,Este,tienda,Moda,96,14,40,10713.28
2026-05-28,Este,tienda,Hogar,476,81,47,1430.47
2026-05-28,Este,tienda,Alimentación,439,126,41,10852.27
2026-05-28,Este,tienda,Deporte,422,122,4,1415.23
2026-05-28,Este,telefono,Electrónica,223,45,44,14549.06
2026-05-28,Este,telefono,Moda,410,56,32,
2026-05-28,Este,telefono,Hogar,283,44,39,2229.15
2026-05-28,Este,,Alimentación,170,48,48,22258.84
2026-05-28,Este,,Deporte,330,65,46,6532.27
2026-05-28,Este,app,Electrónica,184,37,35,10280.17
2026-05-28,Este,app,Moda,468,41,1,239.7
2026-05-28,Este,app,Hogar,353,66,20,7891.25
2026-05-28,Este,app,Alimentación,77,9,13,537.8
2026-05-28,Este,app,Deporte,388,21,18,7802.91
2026-05-28,Este,desconocido,Electrónica,334,55,42,13566.45
2026-05-28,Este,desconocido,Moda,158,35,28,5297.97
2026-05-28,Este,desconocido,Hogar,276,55,20,7413.11
2026-05-28,Este,desconocido,Alimentación,356,28,43,8304.22
2026-05-28,Este,desconocido,Deporte,366,110,30,4786.15
2026-05-28,Oeste,web,Electrónica,361,44,29,2943.9
2026-05-28,Oeste,web,Moda,467,119,7,1230.58
2026-05-28,Oeste,web,Hogar,240,73,24,1184.79
2026-05-28,Oeste,web,Alimentación,278,88,22,7820.41
2026-05-28,Oeste,web,Deporte,332,39,38,11639.36
2026-05-28,Oeste,,Electrónica,460,135,49,1686.97
2026-05-28,Oeste,tienda,Moda,68,24,47,9482.9
2026-05-28,Oeste,tienda,Hogar,414,58,27,8511.5
2026-05-28,Oeste,tienda,Alimentación,267,14,19,9180.78
2026-05-28,Oeste,tienda,Deporte,432,106,32,6116.85
2026-05-28,Oeste,telefono,Electrónica,59,5,43,
2026-05-28,Oeste,telefono,Moda,382,6,19,6091.08
2026-05-28,Oeste,telefono,Hogar,307,55,26,
2026-05-28,Oeste,telefono,Alimentación,269,39,11,
2026-05-28,Oeste,telefono,Deporte,198,53,36,8621.47
2026-05-28,Oeste,app,Electrónica,439,82,2,890.29
2026-05-28,Oeste,app,Moda,195,21,45,9140.21
2026-05-28,Oeste,app,Hogar,214,25,1,375.45
2026-05-28,Oeste,app,Alimentación,224,11,3,62.89
2026-05-28,Oeste,app,Deporte,413,59,28,3792.83
2026-05-28,Oeste,desconocido,Electrónica,185,18,37,3163.37
2026-05-28,Oeste,desconocido,Moda,128,6,37,7806.31
2026-05-28,Oeste,desconocido,Hogar,66,19,33,12869.04
2026-05-28,Oeste,desconocido,Alimentación,200,40,43,12356.62
2026-05-28,Oeste,desconocido,Deporte,79,18,30,6363.99
2026-05-29,Norte,web,Electrónica,344,41,3,1335.03
2026-05-29,Norte,web,Moda,471,18,39,10268.8
2026-05-29,Norte,web,Hogar,218,12,26,10627.32
2026-05-29,Norte,web,Alimentación,437,72,28,9329.59
2026-05-29,Norte,web,Deporte,52,11,39,11101.04
2026-05-29,Norte,tienda,Electrónica,153,7,47,14172.76
2026-05-29,Norte,tienda,Moda,97,31,15,7218.21
2026-05-29,Norte,tienda,Hogar,183,16,30,12026.71
2026-05-29,Norte,tienda,Alimentación,332,88,7,2554.82
2026-05-29,Norte,tienda,Deporte,443,54,18,4391.48
2026-05-29,Norte,telefono,Electrónica,389,27,32,13162.56
2026-05-29,Norte,telefono,Moda,258,19,26,1641.43
2026-05-29,Norte,telefono,Hogar,468,26,10,205.5
2026-05-29,Norte,telefono,Alimentación,56,16,12,3154.14
2026-05-29,Norte,telefono,Deporte,138,22,44,3980.84
2026-05-29,Norte,app,Electrónica,238,63,43,3273.1
2026-05-29,Norte,app,Moda,360,10,1,149.43
2026-05-29,Norte,app,Hogar,187,48,23,2336.76
2026-05-29,Norte,,Alimentación,55,9,1,138.03
2026-05-29,Norte,app,Deporte,454,103,38,15212.48
2026-05-29,Norte,desconocido,Electrónica,122,13,35,11350.75
2026-05-29,Norte,desconocido,Moda,277,62,37,8736.96
2026-05-29,Norte,desconocido,Hogar,439,105,48,19515.44
2026-05-29,Norte,desconocido,Alimentación,422,101,30,5175.56
2026-05-29,Norte,desconocido,Deporte,270,70,29,14400.59
2026-05-29,Sur,web,Electrónica,493,5,4,1388.86
2026-05-29,Sur,web,Moda,358,26,16,1022.66
2026-05-29,Sur,web,Hogar,424,90,6,1833.62
2026-05-29,Sur,web,Alimentación,212,24,44,10932.76
2026-05-29,Sur,web,Deporte,314,31,14,539.81
2026-05-29,Sur,tienda,Electrónica,417,90,49,9908.04
2026-05-29,Sur,tienda,Moda,279,80,25,12219.93
2026-05-29,Sur,tienda,Hogar,100,28,42,14382.94
2026-05-29,Sur,tienda,Alimentación,397,80,26,8186.87
2026-05-29,Sur,tienda,Deporte,168,45,44,20308.32
2026-05-29,Sur,telefono,Electrónica,238,36,46,15152.3
2026-05-29,Sur,,Moda,189,55,8,1585.38
2026-05-29,Sur,telefono,Hogar,58,16,5,769.29
2026-05-29,Sur,telefono,Alimentación,496,94,46,22692.47
2026-05-29,Sur,telefono,Deporte,145,23,32,7380.7
2026-05-29,Sur,app,Electrónica,169,22,12,1085.98
2026-05-29,Sur,app,Moda,449,37,24,11798.28
2026-05-29,Sur,app,Hogar,217,62,8,2185.7
2026-05-29,Sur,app,Alimentación,494,114,10,899.56
2026-05-29,Sur,app,Deporte,261,52,20,7230.46
2026-05-29,Sur,desconocido,Electrónica,288,23,46,9025.92
2026-05-29,Sur,desconocido,Moda,223,61,35,1067.1
2026-05-29,Sur,desconocido,Hogar,101,33,47,14843.58
2026-05-29,Sur,desconocido,Alimentación,99,5,9,1482.67
2026-05-29,Sur,desconocido,Deporte,314,61,40,8220.61
2026-05-29,Centro,web,Electrónica,109,7,15,4007.91
2026-05-29,Centro,web,Moda,284,7,30,12405.02
2026-05-29,Centro,web,Hogar,415,61,7,2135.42
2026-05-29,Centro,web,Alimentación,61,12,16,6868.22
2026-05-29,Centro,web,Deporte,321,9,5,770.32
2026-05-29,Centro,tienda,Electrónica,284,17,35,16367.97
2026-05-29,Centro,tienda,Moda,131,24,34,12023.57
2026-05-29,Centro,tienda,Hogar,444,102,27,11995.58
2026-05-29,Centro,tienda,Alimentación,492,64,49,15889.4
2026-05-29,Centro,tienda,Deporte,281,83,33,15741.29
2026-05-29,Centro,telefono,Electrónica,109,36,22,10931.19
2026-05-29,Centro,telefono,Moda,258,9,49,21136.26
2026-05-29,Centro,telefono,Hogar,323,99,6,
2026-05-29,Centro,telefono,Alimentación,316,30,21,1971.93
2026-05-29,Centro,telefono,Deporte,106,14,5,2362.35
2026-05-29,Centro,app,Electrónica,265,51,9,3667.7
2026-05-29,Centro,app,Moda,329,8,9,2691.14
2026-05-29,Centro,app,Hogar,189,22,14,935.86
2026-05-29,Centro,app,Alimentación,128,12,35,14865.87
2026-05-29,Centro,app,Deporte,438,49,7,2018.28
2026-05-29,Centro,desconocido,Electrónica,62,21,41,17708.95
2026-05-29,Centro,desconocido,Moda,82,8,28,3014.67
2026-05-29,Centro,desconocido,Hogar,151,39,25,8970.64
2026-05-29,Centro,desconocido,Alimentación,381,61,33,8186.33
2026-05-29,Centro,desconocido,Deporte,332,93,40,
2026-05-29,Este,web,Electrónica,304,71,45,10041.97
2026-05-29,Este,web,Moda,353,22,13,4053.65
2026-05-29,Este,web,Hogar,88,15,48,17101.8
2026-05-29,Este,web,Alimentación,107,20,31,7479.83
2026-05-29,Este,web,Deporte,486,148,18,4266.91
2026-05-29,Este,tienda,Electrónica,351,86,19,2921.99
2026-05-29,Este,tienda,Moda,350,38,2,860.49
2026-05-29,Este,tienda,Hogar,353,98,7,2845.04
2026-05-29,Este,tienda,Alimentación,279,22,33,3709.5
2026-05-29,Este,tienda,Deporte,215,8,44,1789.87
2026-05-29,Este,telefono,Electrónica,328,93,1,105.35
2026-05-29,Este,telefono,Moda,322,61,11,
2026-05-29,Este,telefono,Hogar,478,35,1,440.98
2026-05-29,Este,telefono,Alimentación,172,7,34,10904.53
2026-05-29,Este,telefono,Deporte,124,9,32,14234.89
2026-05-29,Este,app,Electrónica,421,107,49,17503.93
2026-05-29,Este,app,Moda,266,78,29,12803.38
2026-05-29,Este,app,Hogar,280,63,49,16073.88
2026-05-29,Este,app,Alimentación,298,40,10,2112.57
2026-05-29,Este,app,Deporte,308,51,21,9290.26
2026-05-29,Este,desconocido,Electrónica,496,19,25,10558.3
2026-05-29,Este,desconocido,Moda,85,7,5,884.03
2026-05-29,Este,desconocido,Hogar,205,52,10,2291.97
2026-05-29,Este,desconocido,Alimentación,141,42,33,9236.24
2026-05-29,Este,desconocido,Deporte,224,37,3,1148.03
2026-05-29,Oeste,web,Electrónica,173,12,36,14585.52
2026-05-29,Oeste,web,Moda,227,42,30,12769.52
2026-05-29,Oeste,web,Hogar,376,50,28,10293.33
2026-05-29,Oeste,web,Alimentación,365,64,5,1479.29
2026-05-29,Oeste,web,Deporte,194,63,9,
2026-05-29,Oeste,tienda,Electrónica,286,17,19,3567.21
2026-05-29,Oeste,tienda,Moda,68,12,6,2860.41
2026-05-29,Oeste,tienda,Hogar,478,41,9,2076.93
2026-05-29,Oeste,,Alimentación,450,59,24,10088.17
2026-05-29,Oeste,,Deporte,62,5,49,11071.79
2026-05-29,Oeste,telefono,Electrónica,231,51,43,5863.09
2026-05-29,Oeste,telefono,Moda,312,74,21,10208.34
2026-05-29,Oeste,telefono,Hogar,372,104,45,14092.88
2026-05-29,Oeste,telefono,Alimentación,224,46,2,295.34
2026-05-29,Oeste,telefono,Deporte,345,62,48,4185.61
2026-05-29,Oeste,app,Electrónica,317,100,49,2494.52
2026-05-29,Oeste,app,Moda,465,64,46,19660.11
2026-05-29,Oeste,app,Hogar,318,22,23,1726.08
2026-05-29,Oeste,app,Alimentación,386,107,34,6646.16
2026-05-29,Oeste,app,Deporte,173,44,13,3203.05
2026-05-29,Oeste,desconocido,Electrónica,106,26,47,5587.86
2026-05-29,Oeste,desconocido,Moda,435,6,3,1486.17
2026-05-29,Oeste,desconocido,Hogar,309,13,24,10596.76
2026-05-29,Oeste,desconocido,Alimentación,135,11,10,4629.56
2026-05-29,Oeste,desconocido,Deporte,394,114,22,6223.88
2026-05-30,Norte,web,Electrónica,286,80,19,6710.59
2026-05-30,Norte,web,Moda,134,39,42,9030.5
2026-05-30,Norte,web,Hogar,187,42,44,16329.82
2026-05-30,Norte,web,Alimentación,250,24,37,3509.43
2026-05-30,Norte,web,Deporte,487,99,49,3780.55
2026-05-30,Norte,tienda,Electrónica,465,143,42,7374.28
2026-05-30,Norte,tienda,Moda,205,28,15,4804.82
2026-05-30,Norte,tienda,Hogar,455,46,47,9628.78
2026-05-30,Norte,tienda,Alimentación,399,124,11,685.59
2026-05-30,Norte,tienda,Deporte,458,126,21,1633.44
2026-05-30,Norte,telefono,Electrónica,318,56,23,853.28
2026-05-30,Norte,telefono,Moda,227,32,11,1641.69
2026-05-30,Norte,telefono,Hogar,154,39,17,6662.82
2026-05-30,Norte,telefono,Alimentación,130,27,47,11980.9
2026-05-30,Norte,telefono,Deporte,430,23,14,5929.38
2026-05-30,Norte,app,Electrónica,480,88,30,13258.06
2026-05-30,Norte,app,Moda,374,15,38,14570.61
2026-05-30,Norte,app,Hogar,450,17,27,2286.44
2026-05-30,Norte,app,Alimentación,243,72,16,4697.89
2026-05-30,Norte,app,Deporte,293,6,3,
2026-05-30,Norte,desconocido,Electrónica,349,37,49,12546.53
2026-05-30,Norte,desconocido,Moda,282,89,10,428.23
2026-05-30,Norte,desconocido,Hogar,152,39,5,1184.98
2026-05-30,Norte,desconocido,Alimentación,84,29,40,16151.56
2026-05-30,Norte,desconocido,Deporte,88,29,31,
2026-05-30,Sur,web,Electrónica,157,37,19,3972.93
2026-05-30,Sur,web,Moda,252,78,34,12558.11
2026-05-30,Sur,web,Hogar,281,81,47,14695.09
2026-05-30,Sur,web,Alimentación,176,33,23,4153.74
2026-05-30,Sur,web,Deporte,346,78,14,3603.79
2026-05-30,Sur,tienda,Electrónica,142,34,49,8287.59
2026-05-30,Sur,tienda,Moda,316,29,24,3588.53
2026-05-30,Sur,tienda,Hogar,188,59,19,8876.93
2026-05-30,Sur,tienda,Alimentación,316,18,36,11534.97
2026-05-30,Sur,tienda,Deporte,109,24,22,5538.74
2026-05-30,Sur,telefono,Electrónica,159,28,1,401.28
2026-05-30,Sur,telefono,Moda,239,72,15,7104.99
2026-05-30,Sur,telefono,Hogar,198,14,30,12454.22
2026-05-30,Sur,telefono,Alimentación,281,42,3,672.77
2026-05-30,Sur,telefono,Deporte,380,72,49,5521.95
2026-05-30,Sur,app,Electrónica,445,89,16,1876.52
2026-05-30,Sur,app,Moda,434,26,15,3300.62
2026-05-30,Sur,app,Hogar,89,6,4,1246.36
2026-05-30,Sur,app,Alimentación,386,117,31,10764.12
2026-05-30,Sur,app,Deporte,372,108,3,562.73
2026-05-30,Sur,desconocido,Electrónica,214,52,44,8331.26
2026-05-30,Sur,desconocido,Moda,470,57,37,6128.41
2026-05-30,Sur,desconocido,Hogar,473,55,47,13039.12
2026-05-30,Sur,desconocido,Alimentación,438,128,40,15209.89
2026-05-30,Sur,desconocido,Deporte,364,67,34,1439.18
2026-05-30,Centro,web,Electrónica,301,31,6,1165.99
2026-05-30,Centro,web,Moda,399,60,21,8113.53
2026-05-30,Centro,web,Hogar,213,29,7,3483.03
2026-05-30,Centro,web,Alimentación,281,37,15,5563.98
2026-05-30,Centro,web,Deporte,377,75,41,18025.67
2026-05-30,Centro,tienda,Electrónica,343,39,2,361.79
2026-05-30,Centro,tienda,Moda,446,33,41,15018.44
2026-05-30,Centro,tienda,Hogar,196,34,16,3742.92
2026-05-30,Centro,,Alimentación,464,57,17,6165.35
2026-05-30,Centro,tienda,Deporte,413,42,22,8384.75
2026-05-30,Centro,telefono,Electrónica,255,72,33,15926.26
2026-05-30,Centro,telefono,Moda,340,12,40,2075.97
2026-05-30,Centro,telefono,Hogar,303,90,6,2476.16
2026-05-30,Centro,telefono,Alimentación,236,42,33,14554.19
2026-05-30,Centro,telefono,Deporte,50,19,47,14458.83
2026-05-30,Centro,app,Electrónica,445,128,28,12843.11
2026-05-30,Centro,app,Moda,402,115,40,9815.88
2026-05-30,Centro,app,Hogar,100,16,19,1561.76
2026-05-30,Centro,app,Alimentación,150,47,25,2810.2
2026-05-30,Centro,app,Deporte,276,85,12,1868.1
2026-05-30,Centro,,Electrónica,207,12,41,4105.65
2026-05-30,Centro,desconocido,Moda,376,89,38,3417.44
2026-05-30,Centro,desconocido,Hogar,413,89,21,2155.45
2026-05-30,Centro,desconocido,Alimentación,472,61,28,3626.57
2026-05-30,Centro,desconocido,Deporte,207,32,23,8077.82
2026-05-30,Este,web,Electrónica,309,69,12,1090.89
2026-05-30,Este,web,Moda,80,11,13,864.71
2026-05-30,Este,web,Hogar,228,12,12,930.54
2026-05-30,Este,web,Alimentación,373,43,17,7098.79
2026-05-30,Este,web,Deporte,327,65,26,4344.59
2026-05-30,Este,tienda,Electrónica,248,37,24,1404.18
2026-05-30,Este,tienda,Moda,444,68,8,2134.74
2026-05-30,Este,tienda,Hogar,70,19,6,1931.85
2026-05-30,Este,tienda,Alimentación,321,77,35,6514.96
2026-05-30,Este,tienda,Deporte,251,24,1,265.29
2026-05-30,Este,telefono,Electrónica,210,7,36,1528.31
2026-05-30,Este,telefono,Moda,117,21,5,1181.65
2026-05-30,Este,,Hogar,335,46,7,2386.52
2026-05-30,Este,telefono,Alimentación,474,56,27,11819.45
2026-05-30,Este,telefono,Deporte,59,14,26,6944.01
2026-05-30,Este,app,Electrónica,99,21,11,2691.22
2026-05-30,Este,app,Moda,274,66,25,9603.39
2026-05-30,Este,app,Hogar,406,114,44,5578.06
2026-05-30,Este,app,Alimentación,192,10,32,3279.1
2026-05-30,Este,app,Deporte,166,16,35,6812.39
2026-05-30,Este,desconocido,Electrónica,112,15,39,4580.72
2026-05-30,Este,desconocido,Moda,265,84,31,5732.63
2026-05-30,Este,desconocido,Hogar,430,82,45,17717.37
2026-05-30,Este,desconocido,Alimentación,332,44,26,1259.72
2026-05-30,Este,desconocido,Deporte,372,10,28,2503.8
2026-05-30,Oeste,web,Electrónica,254,5,40,12900.59
2026-05-30,Oeste,web,Moda,369,61,13,969.21
2026-05-30,Oeste,web,Hogar,127,11,24,7146.83
2026-05-30,Oeste,web,Alimentación,477,135,47,21950.26
2026-05-30,Oeste,web,Deporte,188,41,7,336.21
2026-05-30,Oeste,tienda,Electrónica,411,126,26,
2026-05-30,Oeste,tienda,Moda,342,63,18,8321.99
2026-05-30,Oeste,tienda,Hogar,225,32,22,6810.66
2026-05-30,Oeste,tienda,Alimentación,475,102,46,9190.72
2026-05-30,Oeste,tienda,Deporte,130,31,24,1063.43
2026-05-30,Oeste,telefono,Electrónica,197,63,48,20705.01
2026-05-30,Oeste,,Moda,266,8,32,
2026-05-30,Oeste,telefono,Hogar,189,42,32,15428.4
2026-05-30,Oeste,telefono,Alimentación,89,28,12,1509.05
2026-05-30,Oeste,telefono,Deporte,267,56,28,10324.97
2026-05-30,Oeste,app,Electrónica,380,24,49,12929.89
2026-05-30,Oeste,app,Moda,106,33,1,237.32
2026-05-30,Oeste,app,Hogar,120,29,30,10301.78
2026-05-30,Oeste,app,Alimentación,192,39,23,5339.98
2026-05-30,Oeste,app,Deporte,215,9,40,17525.74
2026-05-30,Oeste,desconocido,Electrónica,324,79,10,3530.91
2026-05-30,Oeste,desconocido,Moda,398,76,19,3790.87
2026-05-30,Oeste,desconocido,Hogar,53,13,25,2136.68
2026-05-30,Oeste,desconocido,Alimentación,190,42,9,2052.04
2026-05-30,Oeste,desconocido,Deporte,87,15,32,10289.77
2026-05-31,Norte,web,Electrónica,56,15,45,19948.84
2026-05-31,Norte,web,Moda,307,33,18,2951.79
2026-05-31,Norte,web,Hogar,189,57,45,4094.88
2026-05-31,Norte,web,Alimentación,103,14,5,2474.95
2026-05-31,Norte,web,Deporte,400,75,3,1237.0
2026-05-31,Norte,tienda,Electrónica,168,21,49,13874.04
2026-05-31,Norte,tienda,Moda,62,8,45,11703.43
2026-05-31,Norte,tienda,Hogar,117,24,11,5496.58
2026-05-31,Norte,tienda,Alimentación,478,98,33,14091.33
2026-05-31,Norte,tienda,Deporte,338,29,44,19939.82
2026-05-31,Norte,telefono,Electrónica,297,71,14,557.31
2026-05-31,Norte,telefono,Moda,352,39,20,2272.38
2026-05-31,Norte,telefono,Hogar,492,146,18,7098.47
2026-05-31,Norte,telefono,Alimentación,413,53,34,5117.15
2026-05-31,Norte,telefono,Deporte,135,12,37,1631.0
2026-05-31,Norte,app,Electrónica,52,18,46,8661.13
2026-05-31,Norte,app,Moda,367,102,31,4255.42
2026-05-31,Norte,app,Hogar,420,123,20,1732.88
2026-05-31,Norte,app,Alimentación,145,44,34,8954.95
2026-05-31,Norte,app,Deporte,175,49,47,4554.76
2026-05-31,Norte,desconocido,Electrónica,170,17,31,11277.4
2026-05-31,Norte,desconocido,Moda,360,56,21,935.69
2026-05-31,Norte,desconocido,Hogar,68,16,28,1372.19
2026-05-31,Norte,desconocido,Alimentación,256,20,45,18043.16
2026-05-31,Norte,desconocido,Deporte,266,65,44,17392.75
2026-05-31,Sur,web,Electrónica,488,18,46,15110.69
2026-05-31,Sur,web,Moda,98,27,7,1469.22
2026-05-31,Sur,web,Hogar,124,38,47,7184.76
2026-05-31,Sur,web,Alimentación,166,52,36,16496.39
2026-05-31,Sur,web,Deporte,288,52,30,7575.32
2026-05-31,Sur,tienda,Electrónica,130,36,8,746.49
2026-05-31,Sur,tienda,Moda,172,42,15,3463.08
2026-05-31,Sur,tienda,Hogar,383,71,36,9033.96
2026-05-31,Sur,tienda,Alimentación,345,78,9,465.15
2026-05-31,Sur,tienda,Deporte,469,65,40,10541.0
2026-05-31,Sur,telefono,Electrónica,113,17,29,10766.04
2026-05-31,Sur,telefono,Moda,388,32,4,1537.59
2026-05-31,Sur,,Hogar,116,34,20,745.44
2026-05-31,Sur,telefono,Alimentación,418,52,10,4988.97
2026-05-31,Sur,telefono,Deporte,486,38,32,7636.14
2026-05-31,Sur,app,Electrónica,183,55,13,5019.65
2026-05-31,Sur,app,Moda,222,69,30,13610.96
2026-05-31,Sur,app,Hogar,276,65,39,9535.95
2026-05-31,Sur,app,Alimentación,240,26,46,
2026-05-31,Sur,app,Deporte,56,6,17,3275.67
2026-05-31,Sur,desconocido,Electrónica,459,79,7,1031.03
2026-05-31,Sur,desconocido,Moda,146,38,21,8595.97
2026-05-31,Sur,desconocido,Hogar,150,25,14,1968.82
2026-05-31,Sur,desconocido,Alimentación,239,76,39,14795.91
2026-05-31,Sur,desconocido,Deporte,183,33,41,2672.04
2026-05-31,Centro,web,Electrónica,408,66,36,11484.35
2026-05-31,Centro,web,Moda,149,20,5,1031.04
2026-05-31,Centro,web,Hogar,453,85,20,3369.92
2026-05-31,Centro,web,Alimentación,463,7,49,3834.01
2026-05-31,Centro,web,Deporte,487,40,15,6473.56
2026-05-31,Centro,,Electrónica,78,23,41,13802.23
2026-05-31,Centro,tienda,Moda,274,26,35,15554.07
2026-05-31,Centro,tienda,Hogar,230,21,33,10082.11
2026-05-31,Centro,tienda,Alimentación,117,18,13,5438.37
2026-05-31,Centro,tienda,Deporte,229,51,39,
2026-05-31,Centro,telefono,Electrónica,268,46,46,15290.51
2026-05-31,Centro,telefono,Moda,84,6,16,3309.54
2026-05-31,Centro,telefono,Hogar,453,98,42,10319.48
2026-05-31,Centro,telefono,Alimentación,174,6,12,5873.28
2026-05-31,Centro,telefono,Deporte,447,30,47,5197.21
2026-05-31,Centro,app,Electrónica,444,134,12,5767.87
2026-05-31,Centro,app,Moda,92,26,41,9156.01
2026-05-31,Centro,app,Hogar,445,133,8,2098.2
2026-05-31,Centro,app,Alimentación,168,33,14,5021.38
2026-05-31,Centro,app,Deporte,194,45,4,680.78
2026-05-31,Centro,desconocido,Electrónica,326,16,1,
2026-05-31,Centro,desconocido,Moda,315,19,40,18877.5
2026-05-31,Centro,desconocido,Hogar,190,31,41,1000.56
2026-05-31,Centro,desconocido,Alimentación,206,25,20,6982.5
2026-05-31,Centro,desconocido,Deporte,82,14,15,4588.95
2026-05-31,Este,web,Electrónica,196,55,36,6164.34
2026-05-31,Este,web,Moda,189,36,2,183.69
2026-05-31,Este,web,Hogar,272,72,24,748.97
2026-05-31,Este,web,Alimentación,232,38,47,16709.02
2026-05-31,Este,web,Deporte,84,6,16,5436.89
2026-05-31,Este,tienda,Electrónica,312,91,23,7413.1
2026-05-31,Este,tienda,Moda,137,18,5,1862.34
2026-05-31,Este,tienda,Hogar,123,30,15,6576.3
2026-05-31,Este,tienda,Alimentación,383,40,31,10218.86
2026-05-31,Este,tienda,Deporte,392,50,44,11257.01
2026-05-31,Este,telefono,Electrónica,498,30,35,16636.2
2026-05-31,Este,telefono,Moda,222,43,1,499.94
2026-05-31,Este,telefono,Hogar,139,31,13,2980.32
2026-05-31,Este,telefono,Alimentación,395,112,27,10165.44
2026-05-31,Este,,Deporte,444,71,41,11750.12
2026-05-31,Este,app,Electrónica,65,16,43,16778.75
2026-05-31,Este,app,Moda,196,56,2,916.12
2026-05-31,Este,app,Hogar,98,32,38,8711.45
2026-05-31,Este,app,Alimentación,341,91,2,972.01
2026-05-31,Este,app,Deporte,496,96,22,5922.73
2026-05-31,Este,desconocido,Electrónica,139,14,15,2771.4
2026-05-31,Este,,Moda,326,83,15,3228.53
2026-05-31,Este,desconocido,Hogar,133,37,3,1156.49
2026-05-31,Este,desconocido,Alimentación,340,29,32,14174.77
2026-05-31,Este,desconocido,Deporte,495,150,28,12190.65
